# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -4295 2 1340 66309 19272460 1 build/GeneralUserGS/0351/0.wav
DUPTYPE_WITHIN_SAME_TREE -4295 2 1340 66309 19403669 1 build/GeneralUserGS/0371/2.wav
DUPTYPE_WITHIN_SAME_TREE -4295 2 1340 66309 20847143 1 build/GeneralUserGS/0630/7.wav
DUPTYPE_WITHIN_SAME_TREE -4295 2 1340 66309 19272354 1 build/GeneralUserGS/0332/0.wav
DUPTYPE_WITHIN_SAME_TREE -4295 2 1340 66309 19403337 1 build/GeneralUserGS/0361/1.wav
DUPTYPE_FIRST_OCCURRENCE 4416 2 1340 66309 19403700 1 build/GeneralUserGS/0380/3.wav
DUPTYPE_WITHIN_SAME_TREE -4416 2 1340 66309 20972135 1 build/GeneralUserGS/0871/3.wav
DUPTYPE_WITHIN_SAME_TREE -4416 2 1340 66309 20972136 1 build/GeneralUserGS/0871/4.wav
DUPTYPE_FIRST_OCCURRENCE 5222 2 1340 66309 20971762 1 build/GeneralUserGS/0822/2.wav
DUPTYPE_WITHIN_SAME_TREE -5222 2 1340 66309 20972283 1 build/GeneralUserGS/0888/6.wav
DUPTYPE_FIRST_OCCURRENCE 4433 2 1340 66309 19403760 1 build/GeneralUserGS/0382/4.wav
DUPTYPE_WITHIN_SAME_TREE -4433 2 1340 66309 20847048 1 build/GeneralUserGS/0620/3.wav
DUPTYPE_WITHIN_SAME_TREE -4433 2 1340 66309 20971671 1 build/GeneralUserGS/0810/3.wav
DUPTYPE_WITHIN_SAME_TREE -4433 2 1340 66309 20973400 1 build/GeneralUserGS/1022/3.wav
DUPTYPE_WITHIN_SAME_TREE -4433 2 1340 66309 19403770 1 build/GeneralUserGS/0383/3.wav
DUPTYPE_WITHIN_SAME_TREE -4433 2 1340 66309 19403761 1 build/GeneralUserGS/0382/5.wav
DUPTYPE_WITHIN_SAME_TREE -4433 2 1340 66309 20972147 1 build/GeneralUserGS/0873/3.wav
DUPTYPE_WITHIN_SAME_TREE -4433 2 1340 66309 19403796 1 build/GeneralUserGS/0387/3.wav
DUPTYPE_FIRST_OCCURRENCE 4419 2 1340 66309 19403703 1 build/GeneralUserGS/0380/6.wav
DUPTYPE_WITHIN_SAME_TREE -4419 2 1340 66309 20972139 1 build/GeneralUserGS/0871/7.wav
DUPTYPE_FIRST_OCCURRENCE 3998 2 1340 66309 18486962 1 build/GeneralUserGS/0121/8.wav
DUPTYPE_WITHIN_SAME_TREE -3998 2 1340 66309 19272423 1 build/GeneralUserGS/0341/7.wav
DUPTYPE_WITHIN_SAME_TREE -3998 2 1340 66309 20974304 1 build/GeneralUserGS/1181/7.wav
DUPTYPE_WITHIN_SAME_TREE -3998 2 1340 66309 19403791 1 build/GeneralUserGS/0386/7.wav
DUPTYPE_WITHIN_SAME_TREE -3998 2 1340 66309 20971763 1 build/GeneralUserGS/0822/3.wav
DUPTYPE_WITHIN_SAME_TREE -3998 2 1340 66309 20972291 1 build/GeneralUserGS/0889/5.wav
DUPTYPE_WITHIN_SAME_TREE -3998 2 1340 66309 20972284 1 build/GeneralUserGS/0888/7.wav
DUPTYPE_WITHIN_SAME_TREE -3998 2 1340 66309 20974638 1 build/GeneralUserGS/1271/0.wav
DUPTYPE_WITHIN_SAME_TREE -3998 2 1340 66309 18618989 1 build/GeneralUserGS/0142/8.wav
DUPTYPE_WITHIN_SAME_TREE -3998 2 1340 66309 20971653 1 build/GeneralUserGS/0801/7.wav
DUPTYPE_WITHIN_SAME_TREE -3998 2 1340 66309 20974475 1 build/GeneralUserGS/1233/0.wav
DUPTYPE_FIRST_OCCURRENCE 3996 2 1340 66309 18486960 1 build/GeneralUserGS/0121/6.wav
DUPTYPE_WITHIN_SAME_TREE -3996 2 1340 66309 19272421 1 build/GeneralUserGS/0341/5.wav
DUPTYPE_WITHIN_SAME_TREE -3996 2 1340 66309 20971651 1 build/GeneralUserGS/0801/5.wav
DUPTYPE_WITHIN_SAME_TREE -3996 2 1340 66309 19403789 1 build/GeneralUserGS/0386/5.wav
DUPTYPE_WITHIN_SAME_TREE -3996 2 1340 66309 20974302 1 build/GeneralUserGS/1181/5.wav
DUPTYPE_WITHIN_SAME_TREE -3996 2 1340 66309 19272352 1 build/GeneralUserGS/0331/5.wav
DUPTYPE_WITHIN_SAME_TREE -3996 2 1340 66309 20972289 1 build/GeneralUserGS/0889/3.wav
DUPTYPE_WITHIN_SAME_TREE -3996 2 1340 66309 18618917 1 build/GeneralUserGS/0142/6.wav
DUPTYPE_WITHIN_SAME_TREE -3996 2 1340 66309 18618896 1 build/GeneralUserGS/0142/5.wav
DUPTYPE_FIRST_OCCURRENCE 5221 2 1340 66309 20971761 1 build/GeneralUserGS/0822/1.wav
DUPTYPE_WITHIN_SAME_TREE -5221 2 1340 66309 20972282 1 build/GeneralUserGS/0888/5.wav
DUPTYPE_FIRST_OCCURRENCE 4435 2 1340 66309 19403762 1 build/GeneralUserGS/0382/6.wav
DUPTYPE_WITHIN_SAME_TREE -4435 2 1340 66309 20972148 1 build/GeneralUserGS/0873/4.wav
DUPTYPE_WITHIN_SAME_TREE -4435 2 1340 66309 20847049 1 build/GeneralUserGS/0620/4.wav
DUPTYPE_WITHIN_SAME_TREE -4435 2 1340 66309 20971672 1 build/GeneralUserGS/0810/4.wav
DUPTYPE_WITHIN_SAME_TREE -4435 2 1340 66309 19403797 1 build/GeneralUserGS/0387/4.wav
DUPTYPE_WITHIN_SAME_TREE -4435 2 1340 66309 19403771 1 build/GeneralUserGS/0383/4.wav
DUPTYPE_WITHIN_SAME_TREE -4435 2 1340 66309 20973401 1 build/GeneralUserGS/1022/4.wav
DUPTYPE_FIRST_OCCURRENCE 5220 2 1340 66309 20971760 1 build/GeneralUserGS/0822/0.wav
DUPTYPE_WITHIN_SAME_TREE -5220 2 1340 66309 20972281 1 build/GeneralUserGS/0888/4.wav
DUPTYPE_FIRST_OCCURRENCE 4398 2 1340 66309 19403336 1 build/GeneralUserGS/0361/0.wav
DUPTYPE_WITHIN_SAME_TREE -4398 2 1340 66309 19403668 1 build/GeneralUserGS/0371/1.wav
DUPTYPE_WITHIN_SAME_TREE -4398 2 1340 66309 20847107 1 build/GeneralUserGS/0621/4.wav
DUPTYPE_WITHIN_SAME_TREE -4398 2 1340 66309 19403779 1 build/GeneralUserGS/0385/1.wav
DUPTYPE_WITHIN_SAME_TREE -4398 2 1340 66309 19403741 1 build/GeneralUserGS/0381/4.wav
DUPTYPE_WITHIN_SAME_TREE -4398 2 1340 66309 20847142 1 build/GeneralUserGS/0630/6.wav
DUPTYPE_FIRST_OCCURRENCE 3997 2 1340 66309 18486961 1 build/GeneralUserGS/0121/7.wav
DUPTYPE_WITHIN_SAME_TREE -3997 2 1340 66309 20974303 1 build/GeneralUserGS/1181/6.wav
DUPTYPE_WITHIN_SAME_TREE -3997 2 1340 66309 20971652 1 build/GeneralUserGS/0801/6.wav
DUPTYPE_WITHIN_SAME_TREE -3997 2 1340 66309 18618984 1 build/GeneralUserGS/0142/7.wav
DUPTYPE_WITHIN_SAME_TREE -3997 2 1340 66309 20972290 1 build/GeneralUserGS/0889/4.wav
DUPTYPE_WITHIN_SAME_TREE -3997 2 1340 66309 19272422 1 build/GeneralUserGS/0341/6.wav
DUPTYPE_WITHIN_SAME_TREE -3997 2 1340 66309 19403790 1 build/GeneralUserGS/0386/6.wav
DUPTYPE_FIRST_OCCURRENCE 4417 2 1340 66309 19403701 1 build/GeneralUserGS/0380/4.wav
DUPTYPE_WITHIN_SAME_TREE -4417 2 1340 66309 20972137 1 build/GeneralUserGS/0871/5.wav
DUPTYPE_FIRST_OCCURRENCE 7351 2 1348 66309 20973781 1 build/JCLive/1090/3.wav
DUPTYPE_WITHIN_SAME_TREE -7351 2 1348 66309 20973783 1 build/JCLive/1090/5.wav
DUPTYPE_FIRST_OCCURRENCE 2490 2 1348 66309 19403735 1 build/FluidR3/0381/3.wav
DUPTYPE_WITHIN_SAME_TREE -2490 2 1348 66309 19403880 1 build/FluidR3/0392/3.wav
DUPTYPE_WITHIN_SAME_TREE -2490 2 1348 66309 20972084 1 build/FluidR3/0861/3.wav
DUPTYPE_FIRST_OCCURRENCE 997 2 1348 66309 20973750 1 build/Aspirin/1090/1.wav
DUPTYPE_WITHIN_SAME_TREE -997 2 1348 66309 20973760 1 build/Chaos/1090/4.wav
DUPTYPE_WITHIN_SAME_TREE -997 2 1348 66309 20973752 1 build/Aspirin/1090/3.wav
DUPTYPE_WITHIN_SAME_TREE -997 2 1348 66309 20973758 1 build/Chaos/1090/2.wav
DUPTYPE_FIRST_OCCURRENCE 6775 2 1380 66309 20847059 1 build/JCLive/0620/5.wav
DUPTYPE_WITHIN_SAME_TREE -6775 2 1380 66309 20847061 1 build/JCLive/0620/7.wav
DUPTYPE_WITHIN_SAME_TREE -6775 2 1380 66309 20971679 1 build/JCLive/0810/2.wav
DUPTYPE_FIRST_OCCURRENCE 8317 2 1414 66309 20847074 1 build/SBLive/0620/1.wav
DUPTYPE_WITHIN_SAME_TREE -8317 2 1414 66309 20971684 1 build/SBLive/0810/0.wav
DUPTYPE_FIRST_OCCURRENCE 3957 2 1416 66309 18225197 1 build/GeneralUserGS/0081/0.wav
DUPTYPE_WITHIN_SAME_TREE -3957 2 1416 66309 18354361 1 build/GeneralUserGS/0101/0.wav
DUPTYPE_WITHIN_SAME_TREE -3957 2 1416 66309 20974486 1 build/GeneralUserGS/1240/1.wav
DUPTYPE_WITHIN_SAME_TREE -3957 2 1416 66309 20972273 1 build/GeneralUserGS/0887/2.wav
DUPTYPE_FIRST_OCCURRENCE 697 2 1416 66309 20847718 1 build/Aspirin/0700/4.wav
DUPTYPE_WITHIN_SAME_TREE -697 2 1416 66309 20847726 1 build/Chaos/0700/6.wav
DUPTYPE_FIRST_OCCURRENCE 473 2 1416 66309 19140771 1 build/Aspirin/0303/0.wav
DUPTYPE_WITHIN_SAME_TREE -473 2 1416 66309 19140774 1 build/Aspirin/0303/3.wav
DUPTYPE_WITHIN_SAME_TREE -473 2 1416 66309 19140773 1 build/Aspirin/0303/2.wav
DUPTYPE_WITHIN_SAME_TREE -473 2 1416 66309 19140775 1 build/Aspirin/0303/4.wav
DUPTYPE_WITHIN_SAME_TREE -473 2 1416 66309 19140772 1 build/Aspirin/0303/1.wav
DUPTYPE_FIRST_OCCURRENCE 6377 2 1416 66309 19140765 1 build/JCLive/0302/0.wav
DUPTYPE_WITHIN_SAME_TREE -6377 2 1416 66309 19140769 1 build/JCLive/0302/4.wav
DUPTYPE_WITHIN_SAME_TREE -6377 2 1416 66309 19140768 1 build/JCLive/0302/3.wav
DUPTYPE_WITHIN_SAME_TREE -6377 2 1416 66309 19140766 1 build/JCLive/0302/1.wav
DUPTYPE_WITHIN_SAME_TREE -6377 2 1416 66309 20971943 1 build/JCLive/0841/1.wav
DUPTYPE_WITHIN_SAME_TREE -6377 2 1416 66309 19140767 1 build/JCLive/0302/2.wav
DUPTYPE_FIRST_OCCURRENCE 1001 2 1416 66309 20973754 1 build/Aspirin/1090/5.wav
DUPTYPE_WITHIN_SAME_TREE -1001 2 1416 66309 20973762 1 build/Chaos/1090/6.wav
DUPTYPE_FIRST_OCCURRENCE 5912 2 1416 66309 18225119 1 build/JCLive/0070/24.wav
DUPTYPE_WITHIN_SAME_TREE -5912 2 1416 66309 18225120 1 build/JCLive/0070/25.wav
DUPTYPE_FIRST_OCCURRENCE 3958 2 1416 66309 18225198 1 build/GeneralUserGS/0081/1.wav
DUPTYPE_WITHIN_SAME_TREE -3958 2 1416 66309 18354363 1 build/GeneralUserGS/0101/2.wav
DUPTYPE_WITHIN_SAME_TREE -3958 2 1416 66309 20972960 1 build/GeneralUserGS/0984/2.wav
DUPTYPE_FIRST_OCCURRENCE 7355 2 1416 66309 20973785 1 build/JCLive/1090/7.wav
DUPTYPE_WITHIN_SAME_TREE -7355 2 1416 66309 20973787 1 build/JCLive/1090/9.wav
DUPTYPE_FIRST_OCCURRENCE 2486 2 1416 66309 19403695 1 build/FluidR3/0380/3.wav
DUPTYPE_WITHIN_SAME_TREE -2486 2 1416 66309 19403868 1 build/FluidR3/0391/3.wav
DUPTYPE_WITHIN_SAME_TREE -2486 2 1416 66309 20972055 1 build/FluidR3/0860/3.wav
DUPTYPE_FIRST_OCCURRENCE 9273 2 1434 66309 20847258 1 build/SoundBlasterOld/0640/3.wav
DUPTYPE_WITHIN_SAME_TREE -9273 2 1434 66309 20847554 1 build/SoundBlasterOld/0670/2.wav
DUPTYPE_WITHIN_SAME_TREE -9273 2 1434 66309 20847457 1 build/SoundBlasterOld/0660/3.wav
DUPTYPE_WITHIN_SAME_TREE -9273 2 1434 66309 20847347 1 build/SoundBlasterOld/0650/3.wav
DUPTYPE_FIRST_OCCURRENCE 6398 2 1452 66309 19140919 1 build/JCLive/0330/4.wav
DUPTYPE_WITHIN_SAME_TREE -6398 2 1452 66309 19403839 1 build/JCLive/0390/18.wav
DUPTYPE_FIRST_OCCURRENCE 4297 2 1468 66309 19009637 1 build/GeneralUserGS/0283/2.wav
DUPTYPE_WITHIN_SAME_TREE -4297 2 1468 66309 20973653 1 build/GeneralUserGS/1061/1.wav
DUPTYPE_WITHIN_SAME_TREE -4297 2 1468 66309 19403782 1 build/GeneralUserGS/0385/4.wav
DUPTYPE_WITHIN_SAME_TREE -4297 2 1468 66309 20847145 1 build/GeneralUserGS/0630/9.wav
DUPTYPE_WITHIN_SAME_TREE -4297 2 1468 66309 19403744 1 build/GeneralUserGS/0381/7.wav
DUPTYPE_WITHIN_SAME_TREE -4297 2 1468 66309 19403671 1 build/GeneralUserGS/0371/4.wav
DUPTYPE_WITHIN_SAME_TREE -4297 2 1468 66309 19403339 1 build/GeneralUserGS/0361/3.wav
DUPTYPE_WITHIN_SAME_TREE -4297 2 1468 66309 19272462 1 build/GeneralUserGS/0351/2.wav
DUPTYPE_WITHIN_SAME_TREE -4297 2 1468 66309 20847110 1 build/GeneralUserGS/0621/7.wav
DUPTYPE_WITHIN_SAME_TREE -4297 2 1468 66309 19272356 1 build/GeneralUserGS/0332/2.wav
DUPTYPE_FIRST_OCCURRENCE 4438 2 1468 66309 19403765 1 build/GeneralUserGS/0382/9.wav
DUPTYPE_WITHIN_SAME_TREE -4438 2 1468 66309 20972151 1 build/GeneralUserGS/0873/7.wav
DUPTYPE_WITHIN_SAME_TREE -4438 2 1468 66309 20973404 1 build/GeneralUserGS/1022/7.wav
DUPTYPE_WITHIN_SAME_TREE -4438 2 1468 66309 19403774 1 build/GeneralUserGS/0383/7.wav
DUPTYPE_WITHIN_SAME_TREE -4438 2 1468 66309 20971675 1 build/GeneralUserGS/0810/7.wav
DUPTYPE_WITHIN_SAME_TREE -4438 2 1468 66309 20847052 1 build/GeneralUserGS/0620/7.wav
DUPTYPE_WITHIN_SAME_TREE -4438 2 1468 66309 19403800 1 build/GeneralUserGS/0387/7.wav
DUPTYPE_FIRST_OCCURRENCE 3268 2 1488 66309 20971614 1 build/FluidR3/0800/2.wav
DUPTYPE_WITHIN_SAME_TREE -3268 2 1488 66309 20972900 1 build/FluidR3/0980/2.wav
DUPTYPE_FIRST_OCCURRENCE 7790 2 1502 66309 18098436 1 build/SBLive/0040/16.wav
DUPTYPE_WITHIN_SAME_TREE -7790 2 1502 66309 18098585 1 build/SBLive/0050/6.wav
DUPTYPE_FIRST_OCCURRENCE 8391 2 1502 66309 20847633 1 build/SBLive/0680/10.wav
DUPTYPE_WITHIN_SAME_TREE -8391 2 1502 66309 20847634 1 build/SBLive/0680/11.wav
DUPTYPE_WITHIN_SAME_TREE -8391 2 1502 66309 20847635 1 build/SBLive/0680/12.wav
DUPTYPE_FIRST_OCCURRENCE 2971 2 1520 66309 20847113 1 build/FluidR3/0622/1.wav
DUPTYPE_WITHIN_SAME_TREE -2971 2 1520 66309 20971856 1 build/FluidR3/0840/1.wav
DUPTYPE_WITHIN_SAME_TREE -2971 2 1520 66309 20971663 1 build/FluidR3/0810/1.wav
DUPTYPE_WITHIN_SAME_TREE -2971 2 1520 66309 20972101 1 build/FluidR3/0870/1.wav
DUPTYPE_FIRST_OCCURRENCE 4414 2 1532 66309 19403698 1 build/GeneralUserGS/0380/1.wav
DUPTYPE_WITHIN_SAME_TREE -4414 2 1532 66309 20972133 1 build/GeneralUserGS/0871/1.wav
DUPTYPE_FIRST_OCCURRENCE 8042 2 1538 66309 19009766 1 build/SBLive/0290/10.wav
DUPTYPE_WITHIN_SAME_TREE -8042 2 1538 66309 19009764 1 build/SBLive/0290/8.wav
DUPTYPE_WITHIN_SAME_TREE -8042 2 1538 66309 19140620 1 build/SBLive/0300/11.wav
DUPTYPE_WITHIN_SAME_TREE -8042 2 1538 66309 19140622 1 build/SBLive/0300/13.wav
DUPTYPE_FIRST_OCCURRENCE 4350 2 1556 66309 19140812 1 build/GeneralUserGS/0310/6.wav
DUPTYPE_WITHIN_SAME_TREE -4350 2 1556 66309 19272381 1 build/GeneralUserGS/0340/5.wav
DUPTYPE_FIRST_OCCURRENCE 6406 2 1556 66309 19272390 1 build/JCLive/0340/7.wav
DUPTYPE_WITHIN_SAME_TREE -6406 2 1556 66309 19272391 1 build/JCLive/0340/8.wav
DUPTYPE_WITHIN_SAME_TREE -6406 2 1556 66309 19272392 1 build/JCLive/0340/9.wav
DUPTYPE_FIRST_OCCURRENCE 1291 2 1556 66309 18619154 1 build/Chaos/0160/0.wav
DUPTYPE_WITHIN_SAME_TREE -1291 2 1556 66309 18619155 1 build/Chaos/0160/1.wav
DUPTYPE_FIRST_OCCURRENCE 2485 2 1556 66309 19403694 1 build/FluidR3/0380/2.wav
DUPTYPE_WITHIN_SAME_TREE -2485 2 1556 66309 20972054 1 build/FluidR3/0860/2.wav
DUPTYPE_WITHIN_SAME_TREE -2485 2 1556 66309 19403867 1 build/FluidR3/0391/2.wav
DUPTYPE_FIRST_OCCURRENCE 2972 2 1556 66309 20847114 1 build/FluidR3/0622/2.wav
DUPTYPE_WITHIN_SAME_TREE -2972 2 1556 66309 20972102 1 build/FluidR3/0870/2.wav
DUPTYPE_WITHIN_SAME_TREE -2972 2 1556 66309 20971664 1 build/FluidR3/0810/2.wav
DUPTYPE_WITHIN_SAME_TREE -2972 2 1556 66309 20971857 1 build/FluidR3/0840/2.wav
DUPTYPE_FIRST_OCCURRENCE 1146 2 1556 66309 14944876 1 build/Chaos/0020/31.wav
DUPTYPE_WITHIN_SAME_TREE -1146 2 1556 66309 14944880 1 build/Chaos/0020/35.wav
DUPTYPE_WITHIN_SAME_TREE -1146 2 1556 66309 14944878 1 build/Chaos/0020/33.wav
DUPTYPE_FIRST_OCCURRENCE 2489 2 1556 66309 19403734 1 build/FluidR3/0381/2.wav
DUPTYPE_WITHIN_SAME_TREE -2489 2 1556 66309 20972083 1 build/FluidR3/0861/2.wav
DUPTYPE_WITHIN_SAME_TREE -2489 2 1556 66309 19403879 1 build/FluidR3/0392/2.wav
DUPTYPE_FIRST_OCCURRENCE 304 2 1556 66309 18225023 1 build/Aspirin/0061/5.wav
DUPTYPE_WITHIN_SAME_TREE -304 2 1556 66309 20971914 1 build/Aspirin/0841/5.wav
DUPTYPE_WITHIN_SAME_TREE -304 2 1556 66309 18225060 1 build/Aspirin/0070/5.wav
DUPTYPE_WITHIN_SAME_TREE -304 2 1556 66309 18225069 1 build/Chaos/0070/5.wav
DUPTYPE_WITHIN_SAME_TREE -304 2 1556 66309 20971923 1 build/Chaos/0841/5.wav
DUPTYPE_FIRST_OCCURRENCE 757 2 1556 66309 20848252 1 build/Aspirin/0780/0.wav
DUPTYPE_WITHIN_SAME_TREE -757 2 1556 66309 20971572 1 build/Chaos/0790/0.wav
DUPTYPE_WITHIN_SAME_TREE -757 2 1556 66309 20971569 1 build/Aspirin/0790/0.wav
DUPTYPE_WITHIN_SAME_TREE -757 2 1556 66309 20848254 1 build/Chaos/0780/0.wav
DUPTYPE_FIRST_OCCURRENCE 1152 2 1556 66309 14944882 1 build/Chaos/0020/37.wav
DUPTYPE_WITHIN_SAME_TREE -1152 2 1556 66309 14944886 1 build/Chaos/0020/41.wav
DUPTYPE_WITHIN_SAME_TREE -1152 2 1556 66309 14944888 1 build/Chaos/0020/43.wav
DUPTYPE_WITHIN_SAME_TREE -1152 2 1556 66309 14944884 1 build/Chaos/0020/39.wav
DUPTYPE_FIRST_OCCURRENCE 1024 2 1592 66309 20973975 1 build/Aspirin/1110/10.wav
DUPTYPE_WITHIN_SAME_TREE -1024 2 1592 66309 20847493 1 build/Chaos/0670/6.wav
DUPTYPE_WITHIN_SAME_TREE -1024 2 1592 66309 20973996 1 build/Chaos/1110/10.wav
DUPTYPE_FIRST_OCCURRENCE 2799 2 1592 66309 19796834 1 build/FluidR3/0500/3.wav
DUPTYPE_WITHIN_SAME_TREE -2799 2 1592 66309 20972176 1 build/FluidR3/0880/4.wav
DUPTYPE_WITHIN_SAME_TREE -2799 2 1592 66309 20972774 1 build/FluidR3/0960/4.wav
DUPTYPE_WITHIN_SAME_TREE -2799 2 1592 66309 19927737 1 build/FluidR3/0510/4.wav
DUPTYPE_WITHIN_SAME_TREE -2799 2 1592 66309 19927734 1 build/FluidR3/0510/1.wav
DUPTYPE_FIRST_OCCURRENCE 5036 2 1592 66309 20847119 1 build/GeneralUserGS/0622/1.wav
DUPTYPE_WITHIN_SAME_TREE -5036 2 1592 66309 20847121 1 build/GeneralUserGS/0622/3.wav
DUPTYPE_FIRST_OCCURRENCE 9070 2 1606 66309 18225186 1 build/SoundBlasterOld/0080/0.wav
DUPTYPE_WITHIN_SAME_TREE -9070 2 1606 66309 20972926 1 build/SoundBlasterOld/0980/0.wav
DUPTYPE_WITHIN_SAME_TREE -9070 2 1606 66309 18486885 1 build/SoundBlasterOld/0110/0.wav
DUPTYPE_FIRST_OCCURRENCE 1161 2 1624 66309 14944890 1 build/Chaos/0020/45.wav
DUPTYPE_WITHIN_SAME_TREE -1161 2 1624 66309 14944892 1 build/Chaos/0020/47.wav
DUPTYPE_WITHIN_SAME_TREE -1161 2 1624 66309 14944894 1 build/Chaos/0020/49.wav
DUPTYPE_FIRST_OCCURRENCE 303 2 1624 66309 18225022 1 build/Aspirin/0061/4.wav
DUPTYPE_WITHIN_SAME_TREE -303 2 1624 66309 18225059 1 build/Aspirin/0070/4.wav
DUPTYPE_WITHIN_SAME_TREE -303 2 1624 66309 18225068 1 build/Chaos/0070/4.wav
DUPTYPE_WITHIN_SAME_TREE -303 2 1624 66309 20971913 1 build/Aspirin/0841/4.wav
DUPTYPE_WITHIN_SAME_TREE -303 2 1624 66309 20971922 1 build/Chaos/0841/4.wav
DUPTYPE_FIRST_OCCURRENCE 6962 2 1644 66309 20971591 1 build/JCLive/0790/6.wav
DUPTYPE_WITHIN_SAME_TREE -6962 2 1644 66309 20971592 1 build/JCLive/0790/7.wav
DUPTYPE_FIRST_OCCURRENCE 8281 2 1650 66309 20070776 1 build/SBLive/0580/6.wav
DUPTYPE_WITHIN_SAME_TREE -8281 2 1650 66309 20070777 1 build/SBLive/0580/7.wav
DUPTYPE_FIRST_OCCURRENCE 1204 2 1660 66309 18098358 1 build/Chaos/0040/12.wav
DUPTYPE_WITHIN_SAME_TREE -1204 2 1660 66309 18098360 1 build/Chaos/0040/14.wav
DUPTYPE_WITHIN_SAME_TREE -1204 2 1660 66309 18098362 1 build/Chaos/0040/16.wav
DUPTYPE_FIRST_OCCURRENCE 514 2 1660 66309 19403677 1 build/Aspirin/0380/0.wav
DUPTYPE_WITHIN_SAME_TREE -514 2 1660 66309 20971655 1 build/Aspirin/0810/0.wav
DUPTYPE_WITHIN_SAME_TREE -514 2 1660 66309 20847170 1 build/Aspirin/0631/0.wav
DUPTYPE_WITHIN_SAME_TREE -514 2 1660 66309 19403678 1 build/Aspirin/0380/1.wav
DUPTYPE_WITHIN_SAME_TREE -514 2 1660 66309 20972089 1 build/Aspirin/0870/0.wav
DUPTYPE_FIRST_OCCURRENCE 4430 2 1660 66309 19403757 1 build/GeneralUserGS/0382/1.wav
DUPTYPE_WITHIN_SAME_TREE -4430 2 1660 66309 20973398 1 build/GeneralUserGS/1022/1.wav
DUPTYPE_WITHIN_SAME_TREE -4430 2 1660 66309 19403768 1 build/GeneralUserGS/0383/1.wav
DUPTYPE_WITHIN_SAME_TREE -4430 2 1660 66309 19403794 1 build/GeneralUserGS/0387/1.wav
DUPTYPE_WITHIN_SAME_TREE -4430 2 1660 66309 20847046 1 build/GeneralUserGS/0620/1.wav
DUPTYPE_WITHIN_SAME_TREE -4430 2 1660 66309 20972145 1 build/GeneralUserGS/0873/1.wav
DUPTYPE_WITHIN_SAME_TREE -4430 2 1660 66309 20971669 1 build/GeneralUserGS/0810/1.wav
DUPTYPE_FIRST_OCCURRENCE 631 2 1660 66309 20070622 1 build/Aspirin/0560/4.wav
DUPTYPE_WITHIN_SAME_TREE -631 2 1660 66309 20070630 1 build/Chaos/0560/6.wav
DUPTYPE_FIRST_OCCURRENCE 3991 2 1660 66309 18486955 1 build/GeneralUserGS/0121/1.wav
DUPTYPE_WITHIN_SAME_TREE -3991 2 1660 66309 18618871 1 build/GeneralUserGS/0142/1.wav
DUPTYPE_WITHIN_SAME_TREE -3991 2 1660 66309 19272348 1 build/GeneralUserGS/0331/1.wav
DUPTYPE_WITHIN_SAME_TREE -3991 2 1660 66309 18486956 1 build/GeneralUserGS/0121/2.wav
DUPTYPE_WITHIN_SAME_TREE -3991 2 1660 66309 20974298 1 build/GeneralUserGS/1181/1.wav
DUPTYPE_WITHIN_SAME_TREE -3991 2 1660 66309 19272417 1 build/GeneralUserGS/0341/1.wav
DUPTYPE_WITHIN_SAME_TREE -3991 2 1660 66309 20971647 1 build/GeneralUserGS/0801/1.wav
DUPTYPE_WITHIN_SAME_TREE -3991 2 1660 66309 19403785 1 build/GeneralUserGS/0386/1.wav
DUPTYPE_FIRST_OCCURRENCE 701 2 1660 66309 20847800 1 build/Aspirin/0710/3.wav
DUPTYPE_WITHIN_SAME_TREE -701 2 1660 66309 20847808 1 build/Chaos/0710/6.wav
DUPTYPE_FIRST_OCCURRENCE 1168 2 1660 66309 14944896 1 build/Chaos/0020/51.wav
DUPTYPE_WITHIN_SAME_TREE -1168 2 1660 66309 14944910 1 build/Chaos/0020/65.wav
DUPTYPE_WITHIN_SAME_TREE -1168 2 1660 66309 14944898 1 build/Chaos/0020/53.wav
DUPTYPE_WITHIN_SAME_TREE -1168 2 1660 66309 14944908 1 build/Chaos/0020/63.wav
DUPTYPE_WITHIN_SAME_TREE -1168 2 1660 66309 14944906 1 build/Chaos/0020/61.wav
DUPTYPE_WITHIN_SAME_TREE -1168 2 1660 66309 14944904 1 build/Chaos/0020/59.wav
DUPTYPE_WITHIN_SAME_TREE -1168 2 1660 66309 14944902 1 build/Chaos/0020/57.wav
DUPTYPE_WITHIN_SAME_TREE -1168 2 1660 66309 14944900 1 build/Chaos/0020/55.wav
DUPTYPE_FIRST_OCCURRENCE 4422 2 1660 66309 19403738 1 build/GeneralUserGS/0381/1.wav
DUPTYPE_WITHIN_SAME_TREE -4422 2 1660 66309 20847137 1 build/GeneralUserGS/0630/1.wav
DUPTYPE_WITHIN_SAME_TREE -4422 2 1660 66309 20847104 1 build/GeneralUserGS/0621/1.wav
DUPTYPE_FIRST_OCCURRENCE 1032 2 1660 66309 20973983 1 build/Aspirin/1110/18.wav
DUPTYPE_WITHIN_SAME_TREE -1032 2 1660 66309 20974004 1 build/Chaos/1110/18.wav
DUPTYPE_WITHIN_SAME_TREE -1032 2 1660 66309 20847665 1 build/Chaos/0690/8.wav
DUPTYPE_FIRST_OCCURRENCE 8174 2 1672 66309 19534629 1 build/SBLive/0430/2.wav
